state,date,total_population,cumulative_cases,cumulative_cases_per_100_000,cumulative_deaths,cumulative_deaths_per_100_000,new_cases,new_cases_7_day_rolling_avg,new_deaths,new_deaths_7_day_rolling_avg,new_deaths_per_100_000,new_cases_per_100_000
Iowa,9/16/2020,3156145,76652,2428.66,1248,39.54,931,722.43,14,6.29,0.44,29.5
Iowa,9/17/2020,3156145,77204,2446.15,1250,39.61,552,678,2,6.14,0.06,17.49
Iowa,9/18/2020,3156145,78839,2497.95,1264,40.05,1635,777.14,14,6.86,0.44,51.8
Iowa,9/19/2020,3156145,79804,2528.53,1265,40.08,965,799.86,1,6.71,0.03,30.58
Iowa,9/20/2020,3156145,80410,2547.73,1265,40.08,606,819.14,0,6.43,0,19.2
Iowa,9/21/2020,3156145,81007,2566.64,1284,40.68,597,849,19,8.57,0.6,18.92
Iowa,9/22/2020,3156145,81618,2586,1293,40.97,611,842.43,9,8.43,0.29,19.36
Iowa,9/23/2020,3156145,82871,2625.7,1298,41.13,1253,888.43,5,7.14,0.16,39.7
Iowa,9/24/2020,3156145,83991,2661.19,1303,41.28,1120,969.57,5,7.57,0.16,35.49
Iowa,9/25/2020,3156145,85031,2694.14,1312,41.57,1040,884.57,9,6.86,0.29,32.95
Iowa,9/26/2020,3156145,85908,2721.93,1314,41.63,877,872,2,7,0.06,27.79
Iowa,9/27/2020,3156145,86624,2744.61,1316,41.7,716,887.71,2,7.29,0.06,22.69
Iowa,9/28/2020,3156145,87257,2764.67,1324,41.95,633,892.86,8,5.71,0.25,20.06
Iowa,9/29/2020,3156145,88235,2795.66,1341,42.49,978,945.29,17,6.86,0.54,30.99
Iowa,9/30/2020,3156145,89247,2827.72,1358,43.03,1012,910.86,17,8.57,0.54,32.06
Iowa,10/1/2020,3156145,90428,2865.14,1366,43.28,1181,919.57,8,9,0.25,37.42
Iowa,10/2/2020,3156145,91482,2898.54,1377,43.63,1054,921.57,11,9.29,0.35,33.4
Iowa,10/3/2020,3156145,92301,2924.49,1381,43.76,819,913.29,4,9.57,0.13,25.95
Iowa,10/4/2020,3156145,92744,2938.52,1387,43.95,443,874.29,6,10.14,0.19,14.04
Iowa,10/5/2020,3156145,93260,2954.87,1398,44.29,516,857.57,11,10.57,0.35,16.35
Iowa,10/6/2020,3156145,93805,2972.14,1413,44.77,545,795.71,15,10.29,0.48,17.27
Iowa,10/7/2020,3156145,95093,3012.95,1419,44.96,1288,835.14,6,8.71,0.19,40.81
Iowa,10/8/2020,3156145,96657,3062.5,1433,45.4,1564,889.86,14,9.57,0.44,49.55
Iowa,10/9/2020,3156145,97881,3101.28,1454,46.07,1224,914.14,21,11,0.67,38.78
Iowa,10/10/2020,3156145,99042,3138.07,1459,46.23,1161,963,5,11.14,0.16,36.79
Iowa,10/11/2020,3156145,99943,3166.62,1462,46.32,901,1028.43,3,10.71,0.1,28.55
Iowa,10/12/2020,3156145,100453,3182.78,1481,46.92,510,1027.57,19,11.86,0.6,16.16
Iowa,10/13/2020,3156145,101422,3213.48,1491,47.24,969,1088.14,10,11.14,0.32,30.7
Iowa,10/14/2020,3156145,102904,3260.43,1505,47.68,1482,1115.86,14,12.29,0.44,46.96
Iowa,10/15/2020,3156145,104056,3296.93,1516,48.03,1152,1057,11,11.86,0.35,36.5
Iowa,10/16/2020,3156145,105746,3350.48,1524,48.29,1690,1123.57,8,10,0.25,53.55
Iowa,10/17/2020,3156145,106698,3380.64,1528,48.41,952,1093.71,4,9.86,0.13,30.16
Iowa,10/18/2020,3156145,107334,3400.79,1532,48.54,636,1055.86,4,10,0.13,20.15
Iowa,10/19/2020,3156145,108060,3423.8,1548,49.05,726,1086.71,16,9.57,0.51,23
Iowa,10/20/2020,3156145,109202,3459.98,1576,49.93,1142,1111.43,28,12.14,0.89,36.18
Iowa,10/21/2020,3156145,110250,3493.19,1594,50.5,1048,1049.43,18,12.71,0.57,33.21
Iowa,10/22/2020,3156145,111733,3540.17,1601,50.73,1483,1096.71,7,12.14,0.22,46.99
Iowa,10/23/2020,3156145,113376,3592.23,1629,51.61,1643,1090,28,15,0.89,52.06
Kansas,1/22/2020,2911510,0,0,0,0,,,,,,
Kansas,1/23/2020,2911510,0,0,0,0,0,,0,,0,0
Kansas,1/24/2020,2911510,0,0,0,0,0,,0,,0,0
Kansas,1/25/2020,2911510,0,0,0,0,0,,0,,0,0
Kansas,1/26/2020,2911510,0,0,0,0,0,,0,,0,0
Kansas,1/27/2020,2911510,0,0,0,0,0,0,0,0,0,0
Kansas,1/28/2020,2911510,0,0,0,0,0,0,0,0,0,0
Kansas,1/29/2020,2911510,0,0,0,0,0,0,0,0,0,0
Kansas,1/30/2020,2911510,0,0,0,0,0,0,0,0,0,0
Kansas,1/31/2020,2911510,0,0,0,0,0,0,0,0,0,0
Kansas,2/1/2020,2911510,0,0,0,0,0,0,0,0,0,0
Kansas,2/2/2020,2911510,0,0,0,0,0,0,0,0,0,0
Kansas,2/3/2020,2911510,0,0,0,0,0,0,0,0,0,0
Kansas,2/4/2020,2911510,0,0,0,0,0,0,0,0,0,0
Kansas,2/5/2020,2911510,0,0,0,0,0,0,0,0,0,0
Kansas,2/6/2020,2911510,0,0,0,0,0,0,0,0,0,0
Kansas,2/7/2020,2911510,0,0,0,0,0,0,0,0,0,0
Kansas,2/8/2020,2911510,0,0,0,0,0,0,0,0,0,0
Kansas,2/9/2020,2911510,0,0,0,0,0,0,0,0,0,0
Kansas,2/10/2020,2911510,0,0,0,0,0,0,0,0,0,0
Kansas,2/11/2020,2911510,0,0,0,0,0,0,0,0,0,0
Kansas,2/12/2020,2911510,0,0,0,0,0,0,0,0,0,0
Kansas,2/13/2020,2911510,0,0,0,0,0,0,0,0,0,0
Kansas,2/14/2020,2911510,0,0,0,0,0,0,0,0,0,0
Kansas,2/15/2020,2911510,0,0,0,0,0,0,0,0,0,0
Kansas,2/16/2020,2911510,0,0,0,0,0,0,0,0,0,0
Kansas,2/17/2020,2911510,0,0,0,0,0,0,0,0,0,0
Kansas,2/18/2020,2911510,0,0,0,0,0,0,0,0,0,0
Kansas,2/19/2020,2911510,0,0,0,0,0,0,0,0,0,0
Kansas,2/20/2020,2911510,0,0,0,0,0,0,0,0,0,0
Kansas,2/21/2020,2911510,0,0,0,0,0,0,0,0,0,0
Kansas,2/22/2020,2911510,0,0,0,0,0,0,0,0,0,0
Kansas,2/23/2020,2911510,0,0,0,0,0,0,0,0,0,0
Kansas,2/24/2020,2911510,0,0,0,0,0,0,0,0,0,0
Kansas,2/25/2020,2911510,0,0,0,0,0,0,0,0,0,0
Kansas,2/26/2020,2911510,0,0,0,0,0,0,0,0,0,0
Kansas,2/27/2020,2911510,0,0,0,0,0,0,0,0,0,0
Kansas,2/28/2020,2911510,0,0,0,0,0,0,0,0,0,0
Kansas,2/29/2020,2911510,0,0,0,0,0,0,0,0,0,0
Kansas,3/1/2020,2911510,0,0,0,0,0,0,0,0,0,0
Kansas,3/2/2020,2911510,0,0,0,0,0,0,0,0,0,0
Kansas,3/3/2020,2911510,0,0,0,0,0,0,0,0,0,0
Kansas,3/4/2020,2911510,0,0,0,0,0,0,0,0,0,0
Kansas,3/5/2020,2911510,0,0,0,0,0,0,0,0,0,0
Kansas,3/6/2020,2911510,0,0,0,0,0,0,0,0,0,0
Kansas,3/7/2020,2911510,0,0,0,0,0,0,0,0,0,0
Kansas,3/8/2020,2911510,1,0.03,0,0,1,0.14,0,0,0,0.03
Kansas,3/9/2020,2911510,1,0.03,0,0,0,0.14,0,0,0,0
Kansas,3/10/2020,2911510,1,0.03,0,0,0,0.14,0,0,0,0
Kansas,3/11/2020,2911510,1,0.03,0,0,0,0.14,0,0,0,0
Kansas,3/12/2020,2911510,4,0.14,0,0,3,0.57,0,0,0,0.1
Kansas,3/13/2020,2911510,6,0.21,1,0.03,2,0.86,1,0.14,0.03,0.07
Kansas,3/14/2020,2911510,8,0.27,1,0.03,2,1.14,0,0.14,0,0.07
Kansas,3/15/2020,2911510,8,0.27,1,0.03,0,1,0,0.14,0,0
Kansas,3/16/2020,2911510,11,0.38,1,0.03,3,1.43,0,0.14,0,0.1
Kansas,3/17/2020,2911510,18,0.62,1,0.03,7,2.43,0,0.14,0,0.24
Kansas,3/18/2020,2911510,22,0.76,1,0.03,4,3,0,0.14,0,0.14
Kansas,3/19/2020,2911510,35,1.2,1,0.03,13,4.43,0,0.14,0,0.45
Kansas,3/20/2020,2911510,48,1.65,1,0.03,13,6,0,0,0,0.45
Kansas,3/21/2020,2911510,57,1.96,2,0.07,9,7,1,0.14,0.03,0.31
Kansas,3/22/2020,2911510,65,2.23,2,0.07,8,8.14,0,0.14,0,0.27
Kansas,3/23/2020,2911510,84,2.89,2,0.07,19,10.43,0,0.14,0,0.65
Kansas,3/24/2020,2911510,100,3.43,2,0.07,16,11.71,0,0.14,0,0.55
Kansas,3/25/2020,2911510,134,4.6,3,0.1,34,16,1,0.29,0.03,1.17
Kansas,3/26/2020,2911510,172,5.91,3,0.1,38,19.57,0,0.29,0,1.31
Kansas,3/27/2020,2911510,206,7.08,4,0.14,34,22.57,1,0.43,0.03,1.17
Kansas,3/28/2020,2911510,266,9.14,4,0.14,60,29.86,0,0.29,0,2.06
Kansas,3/29/2020,2911510,330,11.33,7,0.24,64,37.86,3,0.71,0.1,2.2
Kansas,3/30/2020,2911510,372,12.78,8,0.27,42,41.14,1,0.86,0.03,1.44
Kansas,3/31/2020,2911510,434,14.91,9,0.31,62,47.71,1,1,0.03,2.13
Kansas,4/1/2020,2911510,485,16.66,10,0.34,51,50.14,1,1,0.03,1.75
Kansas,4/2/2020,2911510,553,18.99,12,0.41,68,54.43,2,1.29,0.07,2.34
Kansas,4/3/2020,2911510,629,21.6,18,0.62,76,60.43,6,2,0.21,2.61
Kansas,4/4/2020,2911510,698,23.97,21,0.72,69,61.71,3,2.43,0.1,2.37
Kansas,4/5/2020,2911510,751,25.79,22,0.76,53,60.14,1,2.14,0.03,1.82
Kansas,4/6/2020,2911510,849,29.16,25,0.86,98,68.14,3,2.43,0.1,3.37
Kansas,4/7/2020,2911510,912,31.32,29,1,63,68.29,4,2.86,0.14,2.16
Kansas,4/8/2020,2911510,1046,35.93,34,1.17,134,80.14,5,3.43,0.17,4.6
Kansas,4/9/2020,2911510,1116,38.33,42,1.44,70,80.43,8,4.29,0.27,2.4
Kansas,4/10/2020,2911510,1117,38.36,42,1.44,1,69.71,0,3.43,0,0.03
Kansas,4/11/2020,2911510,1275,43.79,55,1.89,158,82.43,13,4.86,0.45,5.43
Kansas,4/12/2020,2911510,1344,46.16,56,1.92,69,84.71,1,4.86,0.03,2.37
Kansas,4/13/2020,2911510,1390,47.74,62,2.13,46,77.29,6,5.29,0.21,1.58
Kansas,4/14/2020,2911510,1441,49.49,69,2.37,51,75.57,7,5.71,0.24,1.75
Kansas,4/15/2020,2911510,1504,51.66,71,2.44,63,65.43,2,5.29,0.07,2.16
Kansas,4/16/2020,2911510,1615,55.47,80,2.75,111,71.29,9,5.43,0.31,3.81
Kansas,4/17/2020,2911510,1730,59.42,82,2.82,115,87.57,2,5.71,0.07,3.95
Kansas,4/18/2020,2911510,1821,62.54,85,2.92,91,78,3,4.29,0.1,3.13
Kansas,4/19/2020,2911510,1905,65.43,93,3.19,84,80.14,8,5.29,0.27,2.89
Kansas,4/20/2020,2911510,2048,70.34,102,3.5,143,94,9,5.71,0.31,4.91
Kansas,4/21/2020,2911510,2164,74.33,109,3.74,116,103.29,7,5.71,0.24,3.98
Kansas,4/22/2020,2911510,2331,80.06,112,3.85,167,118.14,3,5.86,0.1,5.74
Kansas,4/23/2020,2911510,2721,93.46,113,3.88,390,158,1,4.71,0.03,13.4
Kansas,4/24/2020,2911510,2959,101.63,118,4.05,238,175.57,5,5.14,0.17,8.17
Kansas,4/25/2020,2911510,3135,107.68,120,4.12,176,187.71,2,5,0.07,6.04
Kansas,4/26/2020,2911510,3277,112.55,121,4.16,142,196,1,4,0.03,4.88
Kansas,4/27/2020,2911510,3473,119.29,126,4.33,196,203.57,5,3.43,0.17,6.73
Kansas,4/28/2020,2911510,3652,125.43,127,4.36,179,212.57,1,2.57,0.03,6.15
Kansas,4/29/2020,2911510,3839,131.86,134,4.6,187,215.43,7,3.14,0.24,6.42
Kansas,4/30/2020,2911510,4413,151.57,134,4.6,574,241.71,0,3,0,19.71
Kansas,5/1/2020,2911510,4634,159.16,140,4.81,221,239.29,6,3.14,0.21,7.59
Kansas,5/2/2020,2911510,4885,167.78,142,4.88,251,250,2,3.14,0.07,8.62
Kansas,5/3/2020,2911510,5156,177.09,144,4.95,271,268.43,2,3.29,0.07,9.31
Kansas,5/4/2020,2911510,5383,184.89,156,5.36,227,272.86,12,4.29,0.41,7.8
Kansas,5/5/2020,2911510,5648,193.99,161,5.53,265,285.14,5,4.86,0.17,9.1
Kansas,5/6/2020,2911510,5993,205.84,164,5.63,345,307.71,3,4.29,0.1,11.85
Kansas,5/7/2020,2911510,6332,217.48,165,5.67,339,274.14,1,4.43,0.03,11.64
Kansas,5/8/2020,2911510,6667,228.99,168,5.77,335,290.43,3,4,0.1,11.51
Kansas,5/9/2020,2911510,6829,234.55,174,5.98,162,277.71,6,4.57,0.21,5.56
Kansas,5/10/2020,2911510,6951,238.74,174,5.98,122,256.43,0,4.29,0,4.19
Kansas,5/11/2020,2911510,7159,245.89,180,6.18,208,253.71,6,3.43,0.21,7.14
Kansas,5/12/2020,2911510,7240,248.67,184,6.32,81,227.43,4,3.29,0.14,2.78
Kansas,5/13/2020,2911510,7518,258.22,188,6.46,278,217.86,4,3.43,0.14,9.55
Kansas,5/14/2020,2911510,7705,264.64,189,6.49,187,196.14,1,3.43,0.03,6.42
Kansas,5/15/2020,2911510,7886,270.86,193,6.63,181,174.14,4,3.57,0.14,6.22
Kansas,5/16/2020,2911510,7939,272.68,195,6.7,53,158.57,2,3,0.07,1.82
Kansas,5/17/2020,2911510,7953,273.16,195,6.7,14,143.14,0,3,0,0.48
Kansas,5/18/2020,2911510,8303,285.18,198,6.8,350,163.43,3,2.57,0.1,12.02
Kansas,5/19/2020,2911510,8353,286.9,199,6.83,50,159,1,2.14,0.03,1.72
Kansas,5/20/2020,2911510,8507,292.19,202,6.94,154,141.29,3,2,0.1,5.29
Kansas,5/21/2020,2911510,8625,296.24,204,7.01,118,131.43,2,2.14,0.07,4.05
Kansas,5/22/2020,2911510,8909,305.99,205,7.04,284,146.14,1,1.71,0.03,9.75
Kansas,5/23/2020,2911510,8946,307.26,205,7.04,37,143.86,0,1.43,0,1.27
Kansas,5/24/2020,2911510,9004,309.26,205,7.04,58,150.14,0,1.43,0,1.99
Kansas,5/25/2020,2911510,9125,313.41,207,7.11,121,117.43,2,1.29,0.07,4.16
Kansas,5/26/2020,2911510,9199,315.95,210,7.21,74,120.86,3,1.57,0.1,2.54
Kansas,5/27/2020,2911510,9291,319.11,213,7.32,92,112,3,1.57,0.1,3.16
Kansas,5/28/2020,2911510,9371,321.86,214,7.35,80,106.57,1,1.43,0.03,2.75
Kansas,5/29/2020,2911510,9662,331.86,215,7.38,291,107.57,1,1.43,0.03,9.99
Kansas,5/30/2020,2911510,9690,332.82,215,7.38,28,106.29,0,1.43,0,0.96
Kansas,5/31/2020,2911510,9700,333.16,215,7.38,10,99.43,0,1.43,0,0.34
Kansas,6/1/2020,2911510,9920,340.72,217,7.45,220,113.57,2,1.43,0.07,7.56
Kansas,6/2/2020,2911510,9965,342.26,222,7.62,45,109.43,5,1.71,0.17,1.55
Kansas,6/3/2020,2911510,10092,346.62,226,7.76,127,114.43,4,1.86,0.14,4.36
Kansas,6/4/2020,2911510,10167,349.2,227,7.8,75,113.71,1,1.86,0.03,2.58
Kansas,6/5/2020,2911510,10306,353.97,232,7.97,139,92,5,2.43,0.17,4.77
Kansas,6/6/2020,2911510,10361,355.86,233,8,55,95.86,1,2.57,0.03,1.89
Kansas,6/7/2020,2911510,10406,357.41,233,8,45,100.86,0,2.57,0,1.55
Kansas,6/8/2020,2911510,10544,362.15,236,8.11,138,89.14,3,2.71,0.1,4.74
Kansas,6/9/2020,2911510,10609,364.38,237,8.14,65,92,1,2.14,0.03,2.23
Kansas,6/10/2020,2911510,10750,369.22,240,8.24,141,94,3,2,0.1,4.84
Kansas,6/11/2020,2911510,10823,371.73,243,8.35,73,93.71,3,2.29,0.1,2.51
Kansas,6/12/2020,2911510,10973,376.88,243,8.35,150,95.29,0,1.57,0,5.15
Kansas,6/13/2020,2911510,11020,378.5,245,8.41,47,94.14,2,1.71,0.07,1.61
Kansas,6/14/2020,2911510,11101,381.28,245,8.41,81,99.29,0,1.71,0,2.78
Kansas,6/15/2020,2911510,11319,388.77,246,8.45,218,110.71,1,1.43,0.03,7.49
Kansas,6/16/2020,2911510,11411,391.93,246,8.45,92,114.57,0,1.29,0,3.16
Kansas,6/17/2020,2911510,11644,399.93,247,8.48,233,127.71,1,1,0.03,8
Kansas,6/18/2020,2911510,11753,403.67,251,8.62,109,132.86,4,1.14,0.14,3.74
Kansas,6/19/2020,2911510,12021,412.88,253,8.69,268,149.71,2,1.43,0.07,9.2
Kansas,6/20/2020,2911510,12097,415.49,256,8.79,76,153.86,3,1.57,0.1,2.61
Kansas,6/21/2020,2911510,12136,416.83,257,8.83,39,147.86,1,1.71,0.03,1.34
Kansas,6/22/2020,2911510,12428,426.86,258,8.86,292,158.43,1,1.71,0.03,10.03
Kansas,6/23/2020,2911510,12537,430.6,260,8.93,109,160.86,2,2,0.07,3.74
Kansas,6/24/2020,2911510,12930,444.1,260,8.93,393,183.71,0,1.86,0,13.5
Kansas,6/25/2020,2911510,13107,450.18,262,9,177,193.43,2,1.57,0.07,6.08
Kansas,6/26/2020,2911510,13462,462.37,265,9.1,355,205.86,3,1.71,0.1,12.19
Kansas,6/27/2020,2911510,13617,467.7,268,9.2,155,217.14,3,1.71,0.1,5.32
Kansas,6/28/2020,2911510,13847,475.6,269,9.24,230,244.43,1,1.71,0.03,7.9
Kansas,6/29/2020,2911510,14209,488.03,273,9.38,362,254.43,4,2.14,0.14,12.43
Kansas,6/30/2020,2911510,14370,493.56,273,9.38,161,261.86,0,1.86,0,5.53
Kansas,7/1/2020,2911510,14830,509.36,277,9.51,460,271.43,4,2.43,0.14,15.8
Kansas,7/2/2020,2911510,15002,515.27,280,9.62,172,270.71,3,2.57,0.1,5.91
Kansas,7/3/2020,2911510,15659,537.83,282,9.69,657,313.86,2,2.43,0.07,22.57
Kansas,7/4/2020,2911510,15911,546.49,283,9.72,252,327.71,1,2.14,0.03,8.66
Kansas,7/5/2020,2911510,16081,552.33,284,9.75,170,319.14,1,2.14,0.03,5.84
Kansas,7/6/2020,2911510,16638,571.46,285,9.79,557,347,1,1.71,0.03,19.13
Kansas,7/7/2020,2911510,16860,579.08,289,9.93,222,355.71,4,2.29,0.14,7.62
Kansas,7/8/2020,2911510,17332,595.29,289,9.93,472,357.43,0,1.71,0,16.21
Kansas,7/9/2020,2911510,17785,610.85,293,10.06,453,397.57,4,1.86,0.14,15.56
Kansas,7/10/2020,2911510,18303,628.64,293,10.06,518,377.71,0,1.57,0,17.79
Kansas,7/11/2020,2911510,18687,641.83,295,10.13,384,396.57,2,1.71,0.07,13.19
Kansas,7/12/2020,2911510,18981,651.93,297,10.2,294,414.29,2,1.86,0.07,10.1
Kansas,7/13/2020,2911510,19645,674.74,298,10.24,664,429.57,1,1.86,0.03,22.81
Kansas,7/14/2020,2911510,19887,683.05,299,10.27,242,432.43,1,1.43,0.03,8.31
Kansas,7/15/2020,2911510,20349,698.92,304,10.44,462,431,5,2.14,0.17,15.87
Kansas,7/16/2020,2911510,20817,714.99,305,10.48,468,433.14,1,1.71,0.03,16.07
Kansas,7/17/2020,2911510,21388,734.6,306,10.51,571,440.71,1,1.86,0.03,19.61
Kansas,7/18/2020,2911510,21693,745.08,308,10.58,305,429.43,2,1.86,0.07,10.48
Kansas,7/19/2020,2911510,21996,755.48,309,10.61,303,430.71,1,1.71,0.03,10.41
Kansas,7/20/2020,2911510,22656,778.15,312,10.72,660,430.14,3,2,0.1,22.67
Kansas,7/21/2020,2911510,22929,787.53,316,10.85,273,434.57,4,2.43,0.14,9.38
Kansas,7/22/2020,2911510,23481,806.49,321,11.03,552,447.43,5,2.43,0.17,18.96
Kansas,7/23/2020,2911510,23956,822.8,322,11.06,475,448.43,1,2.43,0.03,16.31
Kansas,7/24/2020,2911510,24554,843.34,330,11.33,598,452.29,8,3.43,0.27,20.54
Kansas,7/25/2020,2911510,25009,858.97,329,11.3,455,473.71,-1,3.67,-0.03,15.63
Kansas,7/26/2020,2911510,25290,868.62,331,11.37,281,470.57,2,3.83,0.07,9.65
Kansas,7/27/2020,2911510,25804,886.28,333,11.44,514,449.71,2,3.67,0.07,17.65
Kansas,7/28/2020,2911510,26058,895,340,11.68,254,447,7,4.17,0.24,8.72
Kansas,7/29/2020,2911510,26591,913.31,349,11.99,533,444.29,9,4.83,0.31,18.31
Kansas,7/30/2020,2911510,26885,923.4,357,12.26,294,418.43,8,6,0.27,10.1
Kansas,7/31/2020,2911510,27364,939.86,358,12.3,479,401.43,1,4.83,0.03,16.45
Kansas,8/1/2020,2911510,27592,947.69,358,12.3,228,369,0,4.14,0,7.83
Kansas,8/2/2020,2911510,27871,957.27,361,12.4,279,368.71,3,4.29,0.1,9.58
Kansas,8/3/2020,2911510,28432,976.54,367,12.61,561,375.43,6,4.86,0.21,19.27
Kansas,8/4/2020,2911510,28782,988.56,368,12.64,350,389.14,1,4,0.03,12.02
Kansas,8/5/2020,2911510,29256,1004.84,372,12.78,474,380.71,4,3.29,0.14,16.28
Kansas,8/6/2020,2911510,29617,1017.24,378,12.98,361,390.29,6,3,0.21,12.4
Kansas,8/7/2020,2911510,30137,1035.1,379,13.02,520,396.14,1,3,0.03,17.86
Kansas,8/8/2020,2911510,30463,1046.3,380,13.05,326,410.14,1,3.14,0.03,11.2
Kansas,8/9/2020,2911510,30662,1053.13,380,13.05,199,398.71,0,2.71,0,6.83
Kansas,8/10/2020,2911510,31183,1071.03,386,13.26,521,393,6,2.71,0.21,17.89
Kansas,8/11/2020,2911510,31468,1080.81,393,13.5,285,383.71,7,3.57,0.24,9.79
Kansas,8/12/2020,2911510,32097,1102.42,397,13.64,629,405.86,4,3.57,0.14,21.6
Kansas,8/13/2020,2911510,32484,1115.71,403,13.84,387,409.57,6,3.57,0.21,13.29
Kansas,8/14/2020,2911510,33030,1134.46,404,13.88,546,413.29,1,3.57,0.03,18.75
Kansas,8/15/2020,2911510,33885,1163.83,406,13.94,855,488.86,2,3.71,0.07,29.37
Kansas,8/16/2020,2911510,33885,1163.83,406,13.94,0,460.43,0,3.71,0,0
Kansas,8/17/2020,2911510,34614,1188.87,406,13.94,729,490.14,0,2.86,0,25.04
Kansas,8/18/2020,2911510,34874,1197.8,411,14.12,260,486.57,5,2.57,0.17,8.93
Kansas,8/19/2020,2911510,35419,1216.52,415,14.25,545,474.57,4,2.57,0.14,18.72
Kansas,8/20/2020,2911510,35907,1233.28,419,14.39,488,489,4,2.29,0.14,16.76
Kansas,8/21/2020,2911510,36895,1267.21,426,14.63,988,552.14,7,3.14,0.24,33.93
Kansas,8/22/2020,2911510,37388,1284.14,426,14.63,493,500.43,0,2.86,0,16.93
Kansas,8/23/2020,2911510,37658,1293.42,426,14.63,270,539,0,2.86,0,9.27
Kansas,8/24/2020,2911510,38546,1323.92,429,14.73,888,561.71,3,3.29,0.1,30.5
Kansas,8/25/2020,2911510,38861,1334.74,430,14.77,315,569.57,1,2.71,0.03,10.82
Kansas,8/26/2020,2911510,39880,1369.74,442,15.18,1019,637.29,12,3.86,0.41,35
Kansas,8/27/2020,2911510,40360,1386.22,444,15.25,480,636.14,2,3.57,0.07,16.49
Kansas,8/28/2020,2911510,41050,1409.92,445,15.28,690,593.57,1,2.71,0.03,23.7
Kansas,8/29/2020,2911510,41595,1428.64,449,15.42,545,601,4,3.29,0.14,18.72
Kansas,8/30/2020,2911510,41761,1434.34,449,15.42,166,586.14,0,3.29,0,5.7
Kansas,8/31/2020,2911510,42599,1463.12,451,15.49,838,579,2,3.14,0.07,28.78
Kansas,9/1/2020,2911510,42962,1475.59,456,15.66,363,585.86,5,3.71,0.17,12.47
Kansas,9/2/2020,2911510,43847,1505.99,461,15.83,885,566.71,5,2.71,0.17,30.4
Kansas,9/3/2020,2911510,44394,1524.78,471,16.18,547,576.29,10,3.86,0.34,18.79
Kansas,9/4/2020,2911510,45365,1558.13,478,16.42,971,616.43,7,4.71,0.24,33.35
Kansas,9/5/2020,2911510,45656,1568.12,480,16.49,291,580.14,2,4.43,0.07,9.99
Kansas,9/6/2020,2911510,45830,1574.1,481,16.52,174,581.29,1,4.57,0.03,5.98
Kansas,9/7/2020,2911510,46337,1591.51,483,16.59,507,534,2,4.57,0.07,17.41
Kansas,9/8/2020,2911510,47012,1614.69,484,16.62,675,578.57,1,4,0.03,23.18
Kansas,9/9/2020,2911510,47424,1628.85,499,17.14,412,511,15,5.43,0.52,14.15
Kansas,9/10/2020,2911510,47802,1641.83,503,17.28,378,486.86,4,4.57,0.14,12.98
Kansas,9/11/2020,2911510,48370,1661.34,516,17.72,568,429.29,13,5.43,0.45,19.51
Kansas,9/12/2020,2911510,48658,1671.23,526,18.07,288,428.86,10,6.57,0.34,9.89
Kansas,9/13/2020,2911510,48766,1674.94,528,18.13,108,419.43,2,6.71,0.07,3.71
Kansas,9/14/2020,2911510,49660,1705.64,542,18.62,894,474.71,14,8.43,0.48,30.71
Kansas,9/15/2020,2911510,49989,1716.94,557,19.13,329,425.29,15,10.43,0.52,11.3
Kansas,9/16/2020,2911510,50720,1742.05,578,19.85,731,470.86,21,11.29,0.72,25.11
Kansas,9/17/2020,2911510,51164,1757.3,582,19.99,444,480.29,4,11.29,0.14,15.25
Kansas,9/18/2020,2911510,52125,1790.31,594,20.4,961,536.43,12,11.14,0.41,33.01
Kansas,9/19/2020,2911510,52486,1802.71,594,20.4,361,546.86,0,9.71,0,12.4
Kansas,9/20/2020,2911510,52700,1810.06,595,20.44,214,562,1,9.57,0.03,7.35
Kansas,9/21/2020,2911510,53627,1841.9,601,20.64,927,566.71,6,8.43,0.21,31.84
Kansas,9/22/2020,2911510,54000,1854.71,614,21.09,373,573,13,8.14,0.45,12.81
Kansas,9/23/2020,2911510,54846,1883.76,620,21.29,846,589.43,6,6,0.21,29.06
Kansas,9/24/2020,2911510,55292,1899.08,621,21.33,446,589.71,1,5.57,0.03,15.32
Kansas,9/25/2020,2911510,56425,1938,635,21.81,1133,614.29,14,5.86,0.48,38.91
Kansas,9/26/2020,2911510,56653,1945.83,635,21.81,228,595.29,0,5.86,0,7.83
Kansas,9/27/2020,2911510,56874,1953.42,635,21.81,221,596.29,0,5.71,0,7.59
Kansas,9/28/2020,2911510,57963,1990.82,644,22.12,1089,619.43,9,6.14,0.31,37.4
Kansas,9/29/2020,2911510,58350,2004.11,651,22.36,387,621.43,7,5.29,0.24,13.29
Kansas,9/30/2020,2911510,59040,2027.81,669,22.98,690,599.14,18,7,0.62,23.7
Kansas,10/1/2020,2911510,59514,2044.09,672,23.08,474,603.14,3,7.29,0.1,16.28
Kansas,10/2/2020,2911510,60468,2076.86,688,23.63,954,577.57,16,7.57,0.55,32.77
Kansas,10/3/2020,2911510,60725,2085.69,690,23.7,257,581.71,2,7.86,0.07,8.83
Kansas,10/4/2020,2911510,60980,2094.45,690,23.7,255,586.57,0,7.86,0,8.76
Kansas,10/5/2020,2911510,61831,2123.67,698,23.97,851,552.57,8,7.71,0.27,29.23
Kansas,10/6/2020,2911510,62315,2140.3,701,24.08,484,566.43,3,7.14,0.1,16.62
Kansas,10/7/2020,2911510,62941,2161.8,713,24.49,626,557.29,12,6.29,0.41,21.5
